week,counter,query,date_clear
01.12.2021 - 31.12.2021,0,мобилизация откосить,31.12.2021
01.01.2022 - 31.01.2022,0,мобилизация откосить,31.01.2022
01.02.2022 - 28.02.2022,0,мобилизация откосить,28.02.2022
01.03.2022 - 31.03.2022,1103,мобилизация откосить,31.03.2022
01.04.2022 - 30.04.2022,629,мобилизация откосить,30.04.2022
01.05.2022 - 31.05.2022,1683,мобилизация откосить,31.05.2022
01.06.2022 - 30.06.2022,268,мобилизация откосить,30.06.2022
01.07.2022 - 31.07.2022,278,мобилизация откосить,31.07.2022
01.08.2022 - 31.08.2022,236,мобилизация откосить,31.08.2022
01.09.2022 - 30.09.2022,74349,мобилизация откосить,30.09.2022
01.10.2022 - 31.10.2022,23010,мобилизация откосить,31.10.2022
01.11.2022 - 30.11.2022,3036,мобилизация откосить,30.11.2022
01.12.2022 - 31.12.2022,1709,мобилизация откосить,31.12.2022
01.01.2023 - 31.01.2023,2373,мобилизация откосить,31.01.2023
01.02.2023 - 28.02.2023,1403,мобилизация откосить,28.02.2023
01.03.2021 - 31.03.2021,0,+взять !мобилизованным,31.03.2021
01.04.2021 - 30.04.2021,0,+взять !мобилизованным,30.04.2021
01.05.2021 - 31.05.2021,0,+взять !мобилизованным,31.05.2021
01.06.2021 - 30.06.2021,0,+взять !мобилизованным,30.06.2021
01.07.2021 - 31.07.2021,0,+взять !мобилизованным,31.07.2021
01.08.2021 - 31.08.2021,0,+взять !мобилизованным,31.08.2021
01.09.2021 - 30.09.2021,0,+взять !мобилизованным,30.09.2021
01.10.2021 - 31.10.2021,0,+взять !мобилизованным,31.10.2021
01.11.2021 - 30.11.2021,0,+взять !мобилизованным,30.11.2021
01.12.2021 - 31.12.2021,0,+взять !мобилизованным,31.12.2021
01.01.2022 - 31.01.2022,0,+взять !мобилизованным,31.01.2022
01.02.2022 - 28.02.2022,0,+взять !мобилизованным,28.02.2022
01.03.2022 - 31.03.2022,0,+взять !мобилизованным,31.03.2022
01.04.2022 - 30.04.2022,0,+взять !мобилизованным,30.04.2022
01.05.2022 - 31.05.2022,0,+взять !мобилизованным,31.05.2022
01.06.2022 - 30.06.2022,0,+взять !мобилизованным,30.06.2022
01.07.2022 - 31.07.2022,0,+взять !мобилизованным,31.07.2022
01.08.2022 - 31.08.2022,0,+взять !мобилизованным,31.08.2022
01.09.2022 - 30.09.2022,20421,+взять !мобилизованным,30.09.2022
01.10.2022 - 31.10.2022,12981,+взять !мобилизованным,31.10.2022
01.11.2022 - 30.11.2022,2272,+взять !мобилизованным,30.11.2022
01.12.2022 - 31.12.2022,887,+взять !мобилизованным,31.12.2022
01.01.2023 - 31.01.2023,953,+взять !мобилизованным,31.01.2023
01.02.2023 - 28.02.2023,704,+взять !мобилизованным,28.02.2023
01.03.2021 - 31.03.2021,1073,азовсталь -демонов -песня -фильм -клип,31.03.2021
01.04.2021 - 30.04.2021,1097,азовсталь -демонов -песня -фильм -клип,30.04.2021
01.05.2021 - 31.05.2021,917,азовсталь -демонов -песня -фильм -клип,31.05.2021
01.06.2021 - 30.06.2021,905,азовсталь -демонов -песня -фильм -клип,30.06.2021
01.07.2021 - 31.07.2021,792,азовсталь -демонов -песня -фильм -клип,31.07.2021
01.08.2021 - 31.08.2021,737,азовсталь -демонов -песня -фильм -клип,31.08.2021
01.09.2021 - 30.09.2021,855,азовсталь -демонов -песня -фильм -клип,30.09.2021
01.10.2021 - 31.10.2021,916,азовсталь -демонов -песня -фильм -клип,31.10.2021
01.11.2021 - 30.11.2021,925,азовсталь -демонов -песня -фильм -клип,30.11.2021
01.12.2021 - 31.12.2021,1152,азовсталь -демонов -песня -фильм -клип,31.12.2021
01.01.2022 - 31.01.2022,989,азовсталь -демонов -песня -фильм -клип,31.01.2022
01.02.2022 - 28.02.2022,5682,азовсталь -демонов -песня -фильм -клип,28.02.2022
01.03.2022 - 31.03.2022,257852,азовсталь -демонов -песня -фильм -клип,31.03.2022
01.04.2022 - 30.04.2022,3597186,азовсталь -демонов -песня -фильм -клип,30.04.2022
01.05.2022 - 31.05.2022,3090822,азовсталь -демонов -песня -фильм -клип,31.05.2022
01.06.2022 - 30.06.2022,218097,азовсталь -демонов -песня -фильм -клип,30.06.2022
01.07.2022 - 31.07.2022,97646,азовсталь -демонов -песня -фильм -клип,31.07.2022
01.08.2022 - 31.08.2022,66121,азовсталь -демонов -песня -фильм -клип,31.08.2022
01.09.2022 - 30.09.2022,60031,азовсталь -демонов -песня -фильм -клип,30.09.2022
01.10.2022 - 31.10.2022,57440,азовсталь -демонов -песня -фильм -клип,31.10.2022
01.11.2022 - 30.11.2022,42953,азовсталь -демонов -песня -фильм -клип,30.11.2022
01.12.2022 - 31.12.2022,35126,азовсталь -демонов -песня -фильм -клип,31.12.2022
01.01.2023 - 31.01.2023,39221,азовсталь -демонов -песня -фильм -клип,31.01.2023
01.02.2023 - 28.02.2023,38074,азовсталь -демонов -песня -фильм -клип,28.02.2023
01.03.2021 - 31.03.2021,4947,куда уехать +из россии,31.03.2021
01.04.2021 - 30.04.2021,4058,куда уехать +из россии,30.04.2021
01.05.2021 - 31.05.2021,3878,куда уехать +из россии,31.05.2021
01.06.2021 - 30.06.2021,4919,куда уехать +из россии,30.06.2021
01.07.2021 - 31.07.2021,4851,куда уехать +из россии,31.07.2021
01.08.2021 - 31.08.2021,4084,куда уехать +из россии,31.08.2021
01.09.2021 - 30.09.2021,3909,куда уехать +из россии,30.09.2021
01.10.2021 - 31.10.2021,4656,куда уехать +из россии,31.10.2021
01.11.2021 - 30.11.2021,6428,куда уехать +из россии,30.11.2021
01.12.2021 - 31.12.2021,7007,куда уехать +из россии,31.12.2021
01.01.2022 - 31.01.2022,7405,куда уехать +из россии,31.01.2022
01.02.2022 - 28.02.2022,27498,куда уехать +из россии,28.02.2022
01.03.2022 - 31.03.2022,147622,куда уехать +из россии,31.03.2022
01.04.2022 - 30.04.2022,34975,куда уехать +из россии,30.04.2022
01.05.2022 - 31.05.2022,18796,куда уехать +из россии,31.05.2022
01.06.2022 - 30.06.2022,10749,куда уехать +из россии,30.06.2022
01.07.2022 - 31.07.2022,10096,куда уехать +из россии,31.07.2022
01.08.2022 - 31.08.2022,9849,куда уехать +из россии,31.08.2022
01.09.2022 - 30.09.2022,118051,куда уехать +из россии,30.09.2022
01.10.2022 - 31.10.2022,37145,куда уехать +из россии,31.10.2022
01.11.2022 - 30.11.2022,16883,куда уехать +из россии,30.11.2022
01.12.2022 - 31.12.2022,12874,куда уехать +из россии,31.12.2022
01.01.2023 - 31.01.2023,15857,куда уехать +из россии,31.01.2023
01.02.2023 - 28.02.2023,9901,куда уехать +из россии,28.02.2023
01.03.2021 - 31.03.2021,2635,украина +в нато,31.03.2021
01.04.2021 - 30.04.2021,15118,украина +в нато,30.04.2021
01.05.2021 - 31.05.2021,7683,украина +в нато,31.05.2021
01.06.2021 - 30.06.2021,13642,украина +в нато,30.06.2021
01.07.2021 - 31.07.2021,3914,украина +в нато,31.07.2021
01.08.2021 - 31.08.2021,3177,украина +в нато,31.08.2021
01.09.2021 - 30.09.2021,4531,украина +в нато,30.09.2021
01.10.2021 - 31.10.2021,26053,украина +в нато,31.10.2021
01.11.2021 - 30.11.2021,23487,украина +в нато,30.11.2021
01.12.2021 - 31.12.2021,35703,украина +в нато,31.12.2021
01.01.2022 - 31.01.2022,77650,украина +в нато,31.01.2022
01.02.2022 - 28.02.2022,136777,украина +в нато,28.02.2022
01.03.2022 - 31.03.2022,160791,украина +в нато,31.03.2022
01.04.2022 - 30.04.2022,51285,украина +в нато,30.04.2022
01.05.2022 - 31.05.2022,33221,украина +в нато,31.05.2022
01.06.2022 - 30.06.2022,24888,украина +в нато,30.06.2022
01.07.2022 - 31.07.2022,18074,украина +в нато,31.07.2022
01.08.2022 - 31.08.2022,17729,украина +в нато,31.08.2022
01.09.2022 - 30.09.2022,190784,украина +в нато,30.09.2022
01.10.2022 - 31.10.2022,192440,украина +в нато,31.10.2022
01.11.2022 - 30.11.2022,39659,украина +в нато,30.11.2022
01.12.2022 - 31.12.2022,23075,украина +в нато,31.12.2022
01.01.2023 - 31.01.2023,23891,украина +в нато,31.01.2023
01.02.2023 - 28.02.2023,19127,украина +в нато,28.02.2023
01.03.2021 - 31.03.2021,81,добровольцем медиком,31.03.2021
01.04.2021 - 30.04.2021,109,добровольцем медиком,30.04.2021
01.05.2021 - 31.05.2021,87,добровольцем медиком,31.05.2021
01.06.2021 - 30.06.2021,120,добровольцем медиком,30.06.2021
01.07.2021 - 31.07.2021,87,добровольцем медиком,31.07.2021
01.08.2021 - 31.08.2021,73,добровольцем медиком,31.08.2021
01.09.2021 - 30.09.2021,65,добровольцем медиком,30.09.2021
01.10.2021 - 31.10.2021,109,добровольцем медиком,31.10.2021
01.11.2021 - 30.11.2021,681,добровольцем медиком,30.11.2021
01.12.2021 - 31.12.2021,313,добровольцем медиком,31.12.2021
01.01.2022 - 31.01.2022,142,добровольцем медиком,31.01.2022
01.02.2022 - 28.02.2022,1612,добровольцем медиком,28.02.2022
01.03.2022 - 31.03.2022,4912,добровольцем медиком,31.03.2022
01.04.2022 - 30.04.2022,2443,добровольцем медиком,30.04.2022
01.05.2022 - 31.05.2022,1820,добровольцем медиком,31.05.2022
01.06.2022 - 30.06.2022,1526,добровольцем медиком,30.06.2022
01.07.2022 - 31.07.2022,1488,добровольцем медиком,31.07.2022
01.08.2022 - 31.08.2022,1535,добровольцем медиком,31.08.2022
01.09.2022 - 30.09.2022,4729,добровольцем медиком,30.09.2022
01.10.2022 - 31.10.2022,4705,добровольцем медиком,31.10.2022
01.11.2022 - 30.11.2022,2389,добровольцем медиком,30.11.2022
01.12.2022 - 31.12.2022,1504,добровольцем медиком,31.12.2022
01.01.2023 - 31.01.2023,2065,добровольцем медиком,31.01.2023
01.02.2023 - 28.02.2023,1827,добровольцем медиком,28.02.2023
01.03.2021 - 31.03.2021,159,фейки пропаганды,31.03.2021
01.04.2021 - 30.04.2021,190,фейки пропаганды,30.04.2021
01.05.2021 - 31.05.2021,70,фейки пропаганды,31.05.2021
01.06.2021 - 30.06.2021,86,фейки пропаганды,30.06.2021
01.07.2021 - 31.07.2021,97,фейки пропаганды,31.07.2021
01.08.2021 - 31.08.2021,68,фейки пропаганды,31.08.2021
01.09.2021 - 30.09.2021,71,фейки пропаганды,30.09.2021
01.10.2021 - 31.10.2021,100,фейки пропаганды,31.10.2021
01.11.2021 - 30.11.2021,136,фейки пропаганды,30.11.2021
01.12.2021 - 31.12.2021,100,фейки пропаганды,31.12.2021
01.01.2022 - 31.01.2022,113,фейки пропаганды,31.01.2022
01.02.2022 - 28.02.2022,406,фейки пропаганды,28.02.2022
01.03.2022 - 31.03.2022,1743,фейки пропаганды,31.03.2022
01.04.2022 - 30.04.2022,948,фейки пропаганды,30.04.2022
01.05.2022 - 31.05.2022,629,фейки пропаганды,31.05.2022
01.06.2022 - 30.06.2022,385,фейки пропаганды,30.06.2022
01.07.2022 - 31.07.2022,263,фейки пропаганды,31.07.2022
01.08.2022 - 31.08.2022,259,фейки пропаганды,31.08.2022
01.09.2022 - 30.09.2022,314,фейки пропаганды,30.09.2022
01.10.2022 - 31.10.2022,400,фейки пропаганды,31.10.2022
01.11.2022 - 30.11.2022,319,фейки пропаганды,30.11.2022
01.12.2022 - 31.12.2022,359,фейки пропаганды,31.12.2022
01.01.2023 - 31.01.2023,305,фейки пропаганды,31.01.2023
01.02.2023 - 28.02.2023,273,фейки пропаганды,28.02.2023
01.03.2021 - 31.03.2021,1719,+когда будете наступление,31.03.2021
01.04.2021 - 30.04.2021,1611,+когда будете наступление,30.04.2021
01.05.2021 - 31.05.2021,1103,+когда будете наступление,31.05.2021
01.06.2021 - 30.06.2021,622,+когда будете наступление,30.06.2021
01.07.2021 - 31.07.2021,166,+когда будете наступление,31.07.2021
01.08.2021 - 31.08.2021,205,+когда будете наступление,31.08.2021
01.09.2021 - 30.09.2021,560,+когда будете наступление,30.09.2021
01.10.2021 - 31.10.2021,1357,+когда будете наступление,31.10.2021
01.11.2021 - 30.11.2021,2392,+когда будете наступление,30.11.2021
01.12.2021 - 31.12.2021,3249,+когда будете наступление,31.12.2021
01.01.2022 - 31.01.2022,1758,+когда будете наступление,31.01.2022
01.02.2022 - 28.02.2022,2868,+когда будете наступление,28.02.2022
01.03.2022 - 31.03.2022,2949,+когда будете наступление,31.03.2022
01.04.2022 - 30.04.2022,10384,+когда будете наступление,30.04.2022
01.05.2022 - 31.05.2022,4408,+когда будете наступление,31.05.2022
01.06.2022 - 30.06.2022,1537,+когда будете наступление,30.06.2022
01.07.2022 - 31.07.2022,2494,+когда будете наступление,31.07.2022
01.08.2022 - 31.08.2022,2908,+когда будете наступление,31.08.2022
01.09.2022 - 30.09.2022,5506,+когда будете наступление,30.09.2022
01.10.2022 - 31.10.2022,14626,+когда будете наступление,31.10.2022
01.11.2022 - 30.11.2022,12143,+когда будете наступление,30.11.2022
01.12.2022 - 31.12.2022,11188,+когда будете наступление,31.12.2022
01.01.2023 - 31.01.2023,13998,+когда будете наступление,31.01.2023
01.02.2023 - 28.02.2023,14768,+когда будете наступление,28.02.2023
01.03.2021 - 31.03.2021,1038,!россию бомбят,31.03.2021
01.04.2021 - 30.04.2021,1140,!россию бомбят,30.04.2021
01.05.2021 - 31.05.2021,940,!россию бомбят,31.05.2021
01.06.2021 - 30.06.2021,710,!россию бомбят,30.06.2021
01.07.2021 - 31.07.2021,675,!россию бомбят,31.07.2021
01.08.2021 - 31.08.2021,722,!россию бомбят,31.08.2021
01.09.2021 - 30.09.2021,832,!россию бомбят,30.09.2021
01.10.2021 - 31.10.2021,1599,!россию бомбят,31.10.2021
01.11.2021 - 30.11.2021,1365,!россию бомбят,30.11.2021
01.12.2021 - 31.12.2021,1887,!россию бомбят,31.12.2021
01.01.2022 - 31.01.2022,1850,!россию бомбят,31.01.2022
01.02.2022 - 28.02.2022,69966,!россию бомбят,28.02.2022
01.03.2022 - 31.03.2022,44237,!россию бомбят,31.03.2022
01.04.2022 - 30.04.2022,66049,!россию бомбят,30.04.2022
01.05.2022 - 31.05.2022,216102,!россию бомбят,31.05.2022
01.06.2022 - 30.06.2022,81445,!россию бомбят,30.06.2022
01.07.2022 - 31.07.2022,54458,!россию бомбят,31.07.2022
01.08.2022 - 31.08.2022,32384,!россию бомбят,31.08.2022
01.09.2022 - 30.09.2022,46713,!россию бомбят,30.09.2022
01.10.2022 - 31.10.2022,111079,!россию бомбят,31.10.2022
01.11.2022 - 30.11.2022,28643,!россию бомбят,30.11.2022
01.12.2022 - 31.12.2022,44285,!россию бомбят,31.12.2022
01.01.2023 - 31.01.2023,27111,!россию бомбят,31.01.2023
01.02.2023 - 28.02.2023,20524,!россию бомбят,28.02.2023
01.03.2021 - 31.03.2021,53,+вагнер +сколько погибших,31.03.2021
01.04.2021 - 30.04.2021,19,+вагнер +сколько погибших,30.04.2021
01.05.2021 - 31.05.2021,39,+вагнер +сколько погибших,31.05.2021
01.06.2021 - 30.06.2021,19,+вагнер +сколько погибших,30.06.2021
01.07.2021 - 31.07.2021,9,+вагнер +сколько погибших,31.07.2021
01.08.2021 - 31.08.2021,22,+вагнер +сколько погибших,31.08.2021
01.09.2021 - 30.09.2021,33,+вагнер +сколько погибших,30.09.2021
01.10.2021 - 31.10.2021,17,+вагнер +сколько погибших,31.10.2021
01.11.2021 - 30.11.2021,23,+вагнер +сколько погибших,30.11.2021
01.12.2021 - 31.12.2021,56,+вагнер +сколько погибших,31.12.2021
01.01.2022 - 31.01.2022,77,+вагнер +сколько погибших,31.01.2022
01.02.2022 - 28.02.2022,85,+вагнер +сколько погибших,28.02.2022
01.03.2022 - 31.03.2022,125,+вагнер +сколько погибших,31.03.2022
01.04.2022 - 30.04.2022,90,+вагнер +сколько погибших,30.04.2022
01.05.2022 - 31.05.2022,93,+вагнер +сколько погибших,31.05.2022
01.06.2022 - 30.06.2022,212,+вагнер +сколько погибших,30.06.2022
01.07.2022 - 31.07.2022,210,+вагнер +сколько погибших,31.07.2022
01.08.2022 - 31.08.2022,1246,+вагнер +сколько погибших,31.08.2022
01.09.2022 - 30.09.2022,964,+вагнер +сколько погибших,30.09.2022
01.10.2022 - 31.10.2022,1722,+вагнер +сколько погибших,31.10.2022
01.11.2022 - 30.11.2022,1822,+вагнер +сколько погибших,30.11.2022
01.12.2022 - 31.12.2022,2013,+вагнер +сколько погибших,31.12.2022
01.01.2023 - 31.01.2023,5722,+вагнер +сколько погибших,31.01.2023
01.02.2023 - 28.02.2023,5899,+вагнер +сколько погибших,28.02.2023
01.03.2021 - 31.03.2021,34546,ядерная война,31.03.2021
01.04.2021 - 30.04.2021,39845,ядерная война,30.04.2021
01.05.2021 - 31.05.2021,36283,ядерная война,31.05.2021
01.06.2021 - 30.06.2021,30612,ядерная война,30.06.2021
01.07.2021 - 31.07.2021,26788,ядерная война,31.07.2021
01.08.2021 - 31.08.2021,28043,ядерная война,31.08.2021
01.09.2021 - 30.09.2021,33714,ядерная война,30.09.2021
01.10.2021 - 31.10.2021,44089,ядерная война,31.10.2021
01.11.2021 - 30.11.2021,48894,ядерная война,30.11.2021
01.12.2021 - 31.12.2021,51475,ядерная война,31.12.2021
01.01.2022 - 31.01.2022,52497,ядерная война,31.01.2022
01.02.2022 - 28.02.2022,174339,ядерная война,28.02.2022
01.03.2022 - 31.03.2022,368795,ядерная война,31.03.2022
01.04.2022 - 30.04.2022,227597,ядерная война,30.04.2022
01.05.2022 - 31.05.2022,221089,ядерная война,31.05.2022
01.06.2022 - 30.06.2022,109686,ядерная война,30.06.2022
01.07.2022 - 31.07.2022,92754,ядерная война,31.07.2022
01.08.2022 - 31.08.2022,115680,ядерная война,31.08.2022
01.09.2022 - 30.09.2022,439527,ядерная война,30.09.2022
01.10.2022 - 31.10.2022,499380,ядерная война,31.10.2022
01.11.2022 - 30.11.2022,137457,ядерная война,30.11.2022
01.12.2022 - 31.12.2022,140769,ядерная война,31.12.2022
01.01.2023 - 31.01.2023,128674,ядерная война,31.01.2023
01.02.2023 - 28.02.2023,126008,ядерная война,28.02.2023
01.03.2021 - 31.03.2021,233,добровольцем женщины,31.03.2021
01.04.2021 - 30.04.2021,275,добровольцем женщины,30.04.2021
01.05.2021 - 31.05.2021,218,добровольцем женщины,31.05.2021
01.06.2021 - 30.06.2021,130,добровольцем женщины,30.06.2021
01.07.2021 - 31.07.2021,83,добровольцем женщины,31.07.2021
01.08.2021 - 31.08.2021,113,добровольцем женщины,31.08.2021
01.09.2021 - 30.09.2021,151,добровольцем женщины,30.09.2021
01.10.2021 - 31.10.2021,160,добровольцем женщины,31.10.2021
01.11.2021 - 30.11.2021,159,добровольцем женщины,30.11.2021
01.12.2021 - 31.12.2021,217,добровольцем женщины,31.12.2021
01.01.2022 - 31.01.2022,320,добровольцем женщины,31.01.2022
01.02.2022 - 28.02.2022,1272,добровольцем женщины,28.02.2022
01.03.2022 - 31.03.2022,5879,добровольцем женщины,31.03.2022
01.04.2022 - 30.04.2022,4971,добровольцем женщины,30.04.2022
01.05.2022 - 31.05.2022,4877,добровольцем женщины,31.05.2022
01.06.2022 - 30.06.2022,3552,добровольцем женщины,30.06.2022
01.07.2022 - 31.07.2022,3704,добровольцем женщины,31.07.2022
01.08.2022 - 31.08.2022,4598,добровольцем женщины,31.08.2022
01.09.2022 - 30.09.2022,54998,добровольцем женщины,30.09.2022
01.10.2022 - 31.10.2022,36405,добровольцем женщины,31.10.2022
01.11.2022 - 30.11.2022,13451,добровольцем женщины,30.11.2022
01.12.2022 - 31.12.2022,8714,добровольцем женщины,31.12.2022
01.01.2023 - 31.01.2023,10560,добровольцем женщины,31.01.2023
01.02.2023 - 28.02.2023,10315,добровольцем женщины,28.02.2023
01.03.2021 - 31.03.2021,7851,помощь армии,31.03.2021
01.04.2021 - 30.04.2021,7236,помощь армии,30.04.2021
01.05.2021 - 31.05.2021,5815,помощь армии,31.05.2021
01.06.2021 - 30.06.2021,3573,помощь армии,30.06.2021
01.07.2021 - 31.07.2021,2403,помощь армии,31.07.2021
01.08.2021 - 31.08.2021,2095,помощь армии,31.08.2021
01.09.2021 - 30.09.2021,4109,помощь армии,30.09.2021
01.10.2021 - 31.10.2021,6234,помощь армии,31.10.2021
01.11.2021 - 30.11.2021,8842,помощь армии,30.11.2021
01.12.2021 - 31.12.2021,8716,помощь армии,31.12.2021
01.01.2022 - 31.01.2022,6303,помощь армии,31.01.2022
01.02.2022 - 28.02.2022,10870,помощь армии,28.02.2022
01.03.2022 - 31.03.2022,25227,помощь армии,31.03.2022
01.04.2022 - 30.04.2022,13991,помощь армии,30.04.2022
01.05.2022 - 31.05.2022,12861,помощь армии,31.05.2022
01.06.2022 - 30.06.2022,10150,помощь армии,30.06.2022
01.07.2022 - 31.07.2022,6936,помощь армии,31.07.2022
01.08.2022 - 31.08.2022,5485,помощь армии,31.08.2022
01.09.2022 - 30.09.2022,20791,помощь армии,30.09.2022
01.10.2022 - 31.10.2022,26169,помощь армии,31.10.2022
01.11.2022 - 30.11.2022,17043,помощь армии,30.11.2022
01.12.2022 - 31.12.2022,14725,помощь армии,31.12.2022
01.01.2023 - 31.01.2023,11004,помощь армии,31.01.2023
01.02.2023 - 28.02.2023,12544,помощь армии,28.02.2023
01.03.2021 - 31.03.2021,8948,+что происходит !россией,31.03.2021
01.04.2021 - 30.04.2021,16181,+что происходит !россией,30.04.2021
01.05.2021 - 31.05.2021,8178,+что происходит !россией,31.05.2021
01.06.2021 - 30.06.2021,10381,+что происходит !россией,30.06.2021
01.07.2021 - 31.07.2021,6487,+что происходит !россией,31.07.2021
01.08.2021 - 31.08.2021,5563,+что происходит !россией,31.08.2021
01.09.2021 - 30.09.2021,6603,+что происходит !россией,30.09.2021
01.10.2021 - 31.10.2021,13546,+что происходит !россией,31.10.2021
01.11.2021 - 30.11.2021,11490,+что происходит !россией,30.11.2021
01.12.2021 - 31.12.2021,12436,+что происходит !россией,31.12.2021
01.01.2022 - 31.01.2022,19456,+что происходит !россией,31.01.2022
01.02.2022 - 28.02.2022,122853,+что происходит !россией,28.02.2022
01.03.2022 - 31.03.2022,101152,+что происходит !россией,31.03.2022
01.04.2022 - 30.04.2022,29361,+что происходит !россией,30.04.2022
01.05.2022 - 31.05.2022,24737,+что происходит !россией,31.05.2022
01.06.2022 - 30.06.2022,16729,+что происходит !россией,30.06.2022
01.07.2022 - 31.07.2022,14080,+что происходит !россией,31.07.2022
01.08.2022 - 31.08.2022,12727,+что происходит !россией,31.08.2022
01.09.2022 - 30.09.2022,48216,+что происходит !россией,30.09.2022
01.10.2022 - 31.10.2022,31000,+что происходит !россией,31.10.2022
01.11.2022 - 30.11.2022,19451,+что происходит !россией,30.11.2022
01.12.2022 - 31.12.2022,16326,+что происходит !россией,31.12.2022
01.01.2023 - 31.01.2023,13048,+что происходит !россией,31.01.2023
01.02.2023 - 28.02.2023,13498,+что происходит !россией,28.02.2023
01.03.2021 - 31.03.2021,5371,война неизбежна,31.03.2021
01.04.2021 - 30.04.2021,11838,война неизбежна,30.04.2021
01.05.2021 - 31.05.2021,4258,война неизбежна,31.05.2021
01.06.2021 - 30.06.2021,2937,война неизбежна,30.06.2021
01.07.2021 - 31.07.2021,1267,война неизбежна,31.07.2021
01.08.2021 - 31.08.2021,1216,война неизбежна,31.08.2021
01.09.2021 - 30.09.2021,7317,война неизбежна,30.09.2021
01.10.2021 - 31.10.2021,8445,война неизбежна,31.10.2021
01.11.2021 - 30.11.2021,7825,война неизбежна,30.11.2021
01.12.2021 - 31.12.2021,10785,война неизбежна,31.12.2021
01.01.2022 - 31.01.2022,13536,война неизбежна,31.01.2022
01.02.2022 - 28.02.2022,20502,война неизбежна,28.02.2022
01.03.2022 - 31.03.2022,18229,война неизбежна,31.03.2022
01.04.2022 - 30.04.2022,11686,война неизбежна,30.04.2022
01.05.2022 - 31.05.2022,9345,война неизбежна,31.05.2022
01.06.2022 - 30.06.2022,6178,война неизбежна,30.06.2022
01.07.2022 - 31.07.2022,5020,война неизбежна,31.07.2022
01.08.2022 - 31.08.2022,5443,война неизбежна,31.08.2022
01.09.2022 - 30.09.2022,20124,война неизбежна,30.09.2022
01.10.2022 - 31.10.2022,15230,война неизбежна,31.10.2022
01.11.2022 - 30.11.2022,9172,война неизбежна,30.11.2022
01.12.2022 - 31.12.2022,14530,война неизбежна,31.12.2022
01.01.2023 - 31.01.2023,13368,война неизбежна,31.01.2023
01.02.2023 - 28.02.2023,7902,война неизбежна,28.02.2023
01.03.2021 - 31.03.2021,507,+украина +сколько погибших,31.03.2021
01.04.2021 - 30.04.2021,907,+украина +сколько погибших,30.04.2021
01.05.2021 - 31.05.2021,654,+украина +сколько погибших,31.05.2021
01.06.2021 - 30.06.2021,408,+украина +сколько погибших,30.06.2021
01.07.2021 - 31.07.2021,471,+украина +сколько погибших,31.07.2021
01.08.2021 - 31.08.2021,528,+украина +сколько погибших,31.08.2021
01.09.2021 - 30.09.2021,349,+украина +сколько погибших,30.09.2021
01.10.2021 - 31.10.2021,516,+украина +сколько погибших,31.10.2021
01.11.2021 - 30.11.2021,557,+украина +сколько погибших,30.11.2021
01.12.2021 - 31.12.2021,744,+украина +сколько погибших,31.12.2021
01.01.2022 - 31.01.2022,1095,+украина +сколько погибших,31.01.2022
01.02.2022 - 28.02.2022,311905,+украина +сколько погибших,28.02.2022
01.03.2022 - 31.03.2022,1269624,+украина +сколько погибших,31.03.2022
01.04.2022 - 30.04.2022,578146,+украина +сколько погибших,30.04.2022
01.05.2022 - 31.05.2022,450283,+украина +сколько погибших,31.05.2022
01.06.2022 - 30.06.2022,288259,+украина +сколько погибших,30.06.2022
01.07.2022 - 31.07.2022,220448,+украина +сколько погибших,31.07.2022
01.08.2022 - 31.08.2022,181255,+украина +сколько погибших,31.08.2022
01.09.2022 - 30.09.2022,448964,+украина +сколько погибших,30.09.2022
01.10.2022 - 31.10.2022,379579,+украина +сколько погибших,31.10.2022
01.11.2022 - 30.11.2022,238892,+украина +сколько погибших,30.11.2022
01.12.2022 - 31.12.2022,161815,+украина +сколько погибших,31.12.2022
01.01.2023 - 31.01.2023,224604,+украина +сколько погибших,31.01.2023
01.02.2023 - 28.02.2023,192953,+украина +сколько погибших,28.02.2023
01.03.2021 - 31.03.2021,52022,новые территории,31.03.2021
01.04.2021 - 30.04.2021,54275,новые территории,30.04.2021
01.05.2021 - 31.05.2021,44853,новые территории,31.05.2021
01.06.2021 - 30.06.2021,34140,новые территории,30.06.2021
01.07.2021 - 31.07.2021,26288,новые территории,31.07.2021
01.08.2021 - 31.08.2021,23511,новые территории,31.08.2021
01.09.2021 - 30.09.2021,46772,новые территории,30.09.2021
01.10.2021 - 31.10.2021,72538,новые территории,31.10.2021
01.11.2021 - 30.11.2021,64935,новые территории,30.11.2021
01.12.2021 - 31.12.2021,61477,новые территории,31.12.2021
01.01.2022 - 31.01.2022,49330,новые территории,31.01.2022
01.02.2022 - 28.02.2022,64126,новые территории,28.02.2022
01.03.2022 - 31.03.2022,53738,новые территории,31.03.2022
01.04.2022 - 30.04.2022,51493,новые территории,30.04.2022
01.05.2022 - 31.05.2022,45100,новые территории,31.05.2022
01.06.2022 - 30.06.2022,28680,новые территории,30.06.2022
01.07.2022 - 31.07.2022,22425,новые территории,31.07.2022
01.08.2022 - 31.08.2022,23007,новые территории,31.08.2022
01.09.2022 - 30.09.2022,103000,новые территории,30.09.2022
01.10.2022 - 31.10.2022,157065,новые территории,31.10.2022
01.11.2022 - 30.11.2022,85082,новые территории,30.11.2022
01.12.2022 - 31.12.2022,79391,новые территории,31.12.2022
01.01.2023 - 31.01.2023,78367,новые территории,31.01.2023
01.02.2023 - 28.02.2023,78642,новые территории,28.02.2023
